Source,Target,Type,Id
223183926,796180188946112512,Directed,9826
115390075,796180188946112512,Directed,9847
706254426378526720,796180188946112512,Directed,9859
3401974493,796180188946112512,Directed,9874
3382471883,796180188946112512,Directed,9880
1914571596,796180188946112512,Directed,9881
4705110196,796180188946112512,Directed,9896
213681285,796180188946112512,Directed,9897
4664855235,796180188946112512,Directed,9905
832283584664915968,796180188946112512,Directed,9915
53395699,796180188946112512,Directed,9919
560180914,796180188946112512,Directed,9924
2493629803,796180188946112512,Directed,9927
2327081116,796180188946112512,Directed,9929
254652049,796180188946112512,Directed,9934
59837962,796180188946112512,Directed,9937
857965612974452736,796180188946112512,Directed,9940
52043337,796180188946112512,Directed,9949
27560459,796180188946112512,Directed,9950
1355279815,796180188946112512,Directed,9954
1653575048,796180188946112512,Directed,9973
2284061401,796180188946112512,Directed,9999
4280840902,796180188946112512,Directed,10001
103838718,796180188946112512,Directed,10011
130233687,796180188946112512,Directed,10017
738502433287098368,796180188946112512,Directed,10035
117397243,796180188946112512,Directed,10037
932747123409465344,796180188946112512,Directed,10040
935332882540875776,796180188946112512,Directed,10042
970448630,796180188946112512,Directed,10045
779904264437133313,796180188946112512,Directed,10048
530974491,796180188946112512,Directed,10066
3216153793,796180188946112512,Directed,10068
2798066817,796180188946112512,Directed,10072
2812039460,796180188946112512,Directed,10106
3806946137,796180188946112512,Directed,10113
956176168423698432,796180188946112512,Directed,10116
4571633002,796180188946112512,Directed,10117
241959180,796180188946112512,Directed,10124
1290038846,796180188946112512,Directed,10129
83846070,796180188946112512,Directed,10151
114378307,796180188946112512,Directed,10153
256627141,796180188946112512,Directed,10168
158188104,796180188946112512,Directed,10174
754315041931948033,796180188946112512,Directed,10177
883075124597075968,796180188946112512,Directed,10178
474202387,796180188946112512,Directed,10179
93905772,796180188946112512,Directed,10182
2279792396,796180188946112512,Directed,10186
349003433,796180188946112512,Directed,10203
290851017,796180188946112512,Directed,10208
227029374,796180188946112512,Directed,10214
67205005,796180188946112512,Directed,10216
172456465,796180188946112512,Directed,10223
1130716142,796180188946112512,Directed,10233
2282456143,796180188946112512,Directed,10242
300218001,796180188946112512,Directed,10255
171596995,796180188946112512,Directed,10261
238217641,796180188946112512,Directed,10267
86562604,796180188946112512,Directed,10268
69920698,796180188946112512,Directed,10276
304047501,796180188946112512,Directed,10292
610364610,796180188946112512,Directed,10295
777562973820911617,796180188946112512,Directed,10297
3400322123,796180188946112512,Directed,10302
471090694,796180188946112512,Directed,10314
947574472248262656,796180188946112512,Directed,10315
2779535069,796180188946112512,Directed,10316
613618613,796180188946112512,Directed,10321
1246806954,796180188946112512,Directed,10322
949066120073539584,796180188946112512,Directed,10331
113442549,796180188946112512,Directed,10362
287433218,796180188946112512,Directed,10379
160762194,796180188946112512,Directed,10381
704076293399257088,796180188946112512,Directed,10384
58949694,796180188946112512,Directed,10389
3331594997,796180188946112512,Directed,10403
107160606,796180188946112512,Directed,10408
2630291484,796180188946112512,Directed,10411
862365307347795968,796180188946112512,Directed,10414
2727586797,796180188946112512,Directed,10446
793205185711599616,796180188946112512,Directed,10454
806322794875289601,796180188946112512,Directed,10456
4302027202,796180188946112512,Directed,10477
917384765115944960,796180188946112512,Directed,10478
66831264,796180188946112512,Directed,10484
331953169,796180188946112512,Directed,10498
77408077,796180188946112512,Directed,10505
735864079,796180188946112512,Directed,10507
2930243822,796180188946112512,Directed,10508
1375461493,796180188946112512,Directed,10510
941632105,796180188946112512,Directed,10512
308615381,796180188946112512,Directed,10516
829164297037152256,796180188946112512,Directed,10518
846134096,796180188946112512,Directed,10522
727673287816433664,796180188946112512,Directed,10530
1028344501,796180188946112512,Directed,10531
308783358,796180188946112512,Directed,10534
3788119576,796180188946112512,Directed,10537
16313095,796180188946112512,Directed,10538
2236861724,796180188946112512,Directed,10558
217908983,796180188946112512,Directed,10563
1356765876,796180188946112512,Directed,10566
185795785,796180188946112512,Directed,10577
956169363844837379,796180188946112512,Directed,10595
62144339,796180188946112512,Directed,10618
1623997009,796180188946112512,Directed,10622
148810068,796180188946112512,Directed,10629
433886519,796180188946112512,Directed,10631
358363769,796180188946112512,Directed,10651
1470148513,796180188946112512,Directed,10653
814358260048424960,796180188946112512,Directed,10672
268855506,796180188946112512,Directed,10675
567327643,796180188946112512,Directed,10692
938794070134149121,796180188946112512,Directed,10698
1394905352,796180188946112512,Directed,10703
1909043820,796180188946112512,Directed,10706
499793442,796180188946112512,Directed,10708
195499046,796180188946112512,Directed,10710
943899040273653760,796180188946112512,Directed,10711
1594373797,796180188946112512,Directed,10713
711346482843164674,796180188946112512,Directed,10716
802145396755693568,796180188946112512,Directed,10718
4749824181,796180188946112512,Directed,10721
298379846,796180188946112512,Directed,10722
466774220,796180188946112512,Directed,10728
58360188,796180188946112512,Directed,10740
321107608,796180188946112512,Directed,10761
69031017,796180188946112512,Directed,10762
3084759280,796180188946112512,Directed,10772
3094900917,796180188946112512,Directed,10777
37271955,796180188946112512,Directed,10778
2765291081,796180188946112512,Directed,10781
72408872,796180188946112512,Directed,10787
701570492059275265,796180188946112512,Directed,10789
2185730202,796180188946112512,Directed,10796
105638907,796180188946112512,Directed,10800
276130995,796180188946112512,Directed,10811
776960755866431491,796180188946112512,Directed,10812
634283058,796180188946112512,Directed,10814
269027212,796180188946112512,Directed,10820
169493457,796180188946112512,Directed,10821
1562310235,796180188946112512,Directed,10830
717442336238780416,796180188946112512,Directed,10837
1965699919,796180188946112512,Directed,10843
705172071,796180188946112512,Directed,10851
440025326,796180188946112512,Directed,10862
302696071,796180188946112512,Directed,10863
76474175,796180188946112512,Directed,10866
568528674,796180188946112512,Directed,10872
3041264111,796180188946112512,Directed,10875
1961065152,796180188946112512,Directed,10876
2288895172,796180188946112512,Directed,10879
970130329,796180188946112512,Directed,10884
174214082,796180188946112512,Directed,10895
3254193323,796180188946112512,Directed,10903
334864982,796180188946112512,Directed,10911
59702615,796180188946112512,Directed,10919
87836909,796180188946112512,Directed,10925
948783713734873090,796180188946112512,Directed,10930
1151388890,796180188946112512,Directed,10931
709803223322927104,796180188946112512,Directed,10932
104378033,796180188946112512,Directed,10948
910520806047875072,796180188946112512,Directed,10952
72174213,796180188946112512,Directed,10954
405167604,796180188946112512,Directed,10958
2836377093,796180188946112512,Directed,10959
235300096,796180188946112512,Directed,10975
27702071,796180188946112512,Directed,10983
76068039,796180188946112512,Directed,10989
877875425162256384,796180188946112512,Directed,10990
3152660597,796180188946112512,Directed,10992
624743354,796180188946112512,Directed,10997
110989173,796180188946112512,Directed,10998
934804308918505473,796180188946112512,Directed,11003
3300427131,796180188946112512,Directed,11006
2445850688,796180188946112512,Directed,11007
3313693865,796180188946112512,Directed,11017
933119934443421696,796180188946112512,Directed,11020
349288353,796180188946112512,Directed,11029
167948568,796180188946112512,Directed,11030
754003354506956800,796180188946112512,Directed,11032
367867579,796180188946112512,Directed,11038
193898184,796180188946112512,Directed,11041
42244291,796180188946112512,Directed,11042
3295763612,796180188946112512,Directed,11047
3025978573,796180188946112512,Directed,11053
176821662,796180188946112512,Directed,11065
753681246711152640,796180188946112512,Directed,11081
188585126,796180188946112512,Directed,11085
35822568,796180188946112512,Directed,11092
823569576948547584,796180188946112512,Directed,11102
1357571948,796180188946112512,Directed,11114
216724885,796180188946112512,Directed,11115
3054426158,796180188946112512,Directed,11116
3168035758,796180188946112512,Directed,11127
952020320,796180188946112512,Directed,11133
952973247993262080,796180188946112512,Directed,11135
884398303,796180188946112512,Directed,11137
153573436,796180188946112512,Directed,11156
891088189087248384,796180188946112512,Directed,11166
736007134383616000,796180188946112512,Directed,11174
842906552029855744,796180188946112512,Directed,11183
2941043711,796180188946112512,Directed,11184
180139920,796180188946112512,Directed,11188
88009745,796180188946112512,Directed,11193
55259370,796180188946112512,Directed,11196
3353151934,796180188946112512,Directed,11197
837114735736803328,796180188946112512,Directed,11198
711339028348604416,796180188946112512,Directed,11200
134180991,796180188946112512,Directed,11202
3732151456,796180188946112512,Directed,11210
3929193076,796180188946112512,Directed,11249
2952125716,796180188946112512,Directed,11265
155691066,796180188946112512,Directed,11266
2973409163,796180188946112512,Directed,11269
925204456647614464,796180188946112512,Directed,11304
856629284248702980,796180188946112512,Directed,11307
4850473545,796180188946112512,Directed,11311
899350582892404736,796180188946112512,Directed,11320
110480825,796180188946112512,Directed,11327
1374987888,796180188946112512,Directed,11332
26041712,796180188946112512,Directed,11343
2792446252,796180188946112512,Directed,11394
199086340,796180188946112512,Directed,11400
807259510234554369,796180188946112512,Directed,11409
331674303,796180188946112512,Directed,11412
1068078368,796180188946112512,Directed,11415
178405783,796180188946112512,Directed,11419
267187683,796180188946112512,Directed,11426
2902400159,796180188946112512,Directed,11439
158777564,796180188946112512,Directed,11461
904407652448563201,796180188946112512,Directed,11463
961429296,796180188946112512,Directed,11467
2832122956,796180188946112512,Directed,11469
915031942436917249,796180188946112512,Directed,11492
2275518200,796180188946112512,Directed,11493
616569783,796180188946112512,Directed,11497
808828035285839872,796180188946112512,Directed,11503
288466357,796180188946112512,Directed,11507
3244237751,796180188946112512,Directed,11509
3378769901,796180188946112512,Directed,11532
2564454076,796180188946112512,Directed,11535
539769783,796180188946112512,Directed,11544
1236948386,796180188946112512,Directed,11548
822593332161429504,796180188946112512,Directed,11550
2866120723,796180188946112512,Directed,11551
2210270314,796180188946112512,Directed,11557
911339785582776321,796180188946112512,Directed,11559
578423695,796180188946112512,Directed,11562
345496672,796180188946112512,Directed,11586
474311715,796180188946112512,Directed,11595
721427699676352512,796180188946112512,Directed,11597
70561322,796180188946112512,Directed,11598
2211963197,796180188946112512,Directed,11605
802327789412225024,796180188946112512,Directed,11614
67697211,796180188946112512,Directed,11623
823527451259207681,796180188946112512,Directed,11624
1408445736,796180188946112512,Directed,11635
224719983,796180188946112512,Directed,11639
2747388393,796180188946112512,Directed,11642
3317618397,796180188946112512,Directed,11645
204346309,796180188946112512,Directed,11646
877624533594845185,796180188946112512,Directed,11647
859908109086621696,796180188946112512,Directed,11649
187966367,796180188946112512,Directed,11655
2345952176,796180188946112512,Directed,11657
953017055091052544,796180188946112512,Directed,11663
1279017762,796180188946112512,Directed,11665
132583409,796180188946112512,Directed,11682
943397610,796180188946112512,Directed,11691
1332030889,796180188946112512,Directed,11703
2511407244,796180188946112512,Directed,11706
408727684,796180188946112512,Directed,11708
2836551183,796180188946112512,Directed,11712
53037010,796180188946112512,Directed,11716
830877357229608960,796180188946112512,Directed,11718
234384004,796180188946112512,Directed,11720
238727586,796180188946112512,Directed,11724
23984791,796180188946112512,Directed,11725
702323759206821891,796180188946112512,Directed,11726
749709909156044800,796180188946112512,Directed,11732
829875294697902083,796180188946112512,Directed,11733
433276278,796180188946112512,Directed,11736
2893969931,796180188946112512,Directed,11737
918541499494789120,796180188946112512,Directed,11740
738120762196905984,796180188946112512,Directed,11742
97531572,796180188946112512,Directed,11753
198602232,796180188946112512,Directed,11756
4819891913,796180188946112512,Directed,11762
186965350,796180188946112512,Directed,11769
206538611,796180188946112512,Directed,11772
231508995,796180188946112512,Directed,11779
838830703005560834,796180188946112512,Directed,11780
107529978,796180188946112512,Directed,11787
883035951609651201,796180188946112512,Directed,11792
26305995,796180188946112512,Directed,11793
715201489623457793,796180188946112512,Directed,11796
71883605,796180188946112512,Directed,11797
2323015655,796180188946112512,Directed,11808
148125313,796180188946112512,Directed,11814
1918419608,796180188946112512,Directed,11815
2661690406,796180188946112512,Directed,11820
431237786,796180188946112512,Directed,11822
2587514294,796180188946112512,Directed,11823
110248323,796180188946112512,Directed,11824
237030940,796180188946112512,Directed,11825
880118434088067082,796180188946112512,Directed,11839
929931298596147200,796180188946112512,Directed,11842
1569732752,796180188946112512,Directed,11850
3081050015,796180188946112512,Directed,11852
4828270217,796180188946112512,Directed,11856
3393731607,796180188946112512,Directed,11862
1347969008,796180188946112512,Directed,11866
178553405,796180188946112512,Directed,11868
257755337,796180188946112512,Directed,11869
701507750858244097,796180188946112512,Directed,11890
182791486,796180188946112512,Directed,11897
110509070,796180188946112512,Directed,11915
3062424341,796180188946112512,Directed,11918
568591861,796180188946112512,Directed,11921
138620719,796180188946112512,Directed,11923
1920895292,796180188946112512,Directed,11928
38873640,796180188946112512,Directed,11930
54056435,796180188946112512,Directed,11931
3221614036,796180188946112512,Directed,11936
2372348934,796180188946112512,Directed,11937
387382985,796180188946112512,Directed,11948
24794302,796180188946112512,Directed,11952
822615088238575619,796180188946112512,Directed,11953
357168800,796180188946112512,Directed,11954
75731649,796180188946112512,Directed,11959
707496591914090496,796180188946112512,Directed,11962
241086359,796180188946112512,Directed,11967
126128572,796180188946112512,Directed,11970
386273245,796180188946112512,Directed,11971
484036119,796180188946112512,Directed,11972
915787628,796180188946112512,Directed,11974
809518226212261888,796180188946112512,Directed,11977
1403421871,796180188946112512,Directed,11983
816008814373797888,796180188946112512,Directed,11984
4106081902,796180188946112512,Directed,11985
1140758852,796180188946112512,Directed,11986
71670550,796180188946112512,Directed,11990
2412555402,796180188946112512,Directed,11991
94179082,796180188946112512,Directed,11994
2924903873,796180188946112512,Directed,11996
237120869,796180188946112512,Directed,12009
227008438,796180188946112512,Directed,12015
71628459,796180188946112512,Directed,12018
206396925,796180188946112512,Directed,12021
389809305,796180188946112512,Directed,12027
84181284,796180188946112512,Directed,12036
114939197,796180188946112512,Directed,12052
80010769,796180188946112512,Directed,12053
4881951287,796180188946112512,Directed,12061
425824775,796180188946112512,Directed,12066
159592953,796180188946112512,Directed,12067
725000299212058624,796180188946112512,Directed,12074
34695214,796180188946112512,Directed,12076
39837411,796180188946112512,Directed,12078
41727411,796180188946112512,Directed,12094
3344224221,796180188946112512,Directed,12108
751790090704285696,796180188946112512,Directed,12121
781879709013532672,796180188946112512,Directed,12123
889631019422420992,796180188946112512,Directed,12126
3506114175,796180188946112512,Directed,12128
897836538,796180188946112512,Directed,12131
349189254,796180188946112512,Directed,12132
4550520555,796180188946112512,Directed,12138
167566053,796180188946112512,Directed,12141
913448262023176192,796180188946112512,Directed,12148
55292182,796180188946112512,Directed,12151
4847461570,796180188946112512,Directed,12161
198230912,796180188946112512,Directed,12166
46702458,796180188946112512,Directed,12168
132031001,796180188946112512,Directed,12172
81883802,796180188946112512,Directed,12179
853765950,796180188946112512,Directed,12188
179263223,796180188946112512,Directed,12190
859081595399131136,796180188946112512,Directed,12202
636559004,796180188946112512,Directed,12203
782725632438468608,796180188946112512,Directed,12205
261760444,796180188946112512,Directed,12213
2798395805,796180188946112512,Directed,12214
172530007,796180188946112512,Directed,12219
858554378,796180188946112512,Directed,12220
80329173,796180188946112512,Directed,12222
70494804,796180188946112512,Directed,12225
3380821433,796180188946112512,Directed,12226
218142145,796180188946112512,Directed,12228
901149839366533120,796180188946112512,Directed,12232
521421497,796180188946112512,Directed,12241
319687076,796180188946112512,Directed,12242
298207476,796180188946112512,Directed,12244
183336827,796180188946112512,Directed,12251
73623629,796180188946112512,Directed,12252
15896379,796180188946112512,Directed,12254
838454865978351616,796180188946112512,Directed,12255
548827213,796180188946112512,Directed,12256
875072728088399872,796180188946112512,Directed,12265
394775966,796180188946112512,Directed,12266
809941426981240832,796180188946112512,Directed,12274
1133573881,796180188946112512,Directed,12279
2932865986,796180188946112512,Directed,12280
811001673816674304,796180188946112512,Directed,12286
282601658,796180188946112512,Directed,12292
302051527,796180188946112512,Directed,12294
794777898,796180188946112512,Directed,12299
361523477,796180188946112512,Directed,12302
2801456363,796180188946112512,Directed,12304
52919615,796180188946112512,Directed,12306
899756952460427266,796180188946112512,Directed,12310
840945417101705218,796180188946112512,Directed,12316
516112810,796180188946112512,Directed,12317
274666637,796180188946112512,Directed,12321
324068363,796180188946112512,Directed,12322
728777007471972353,796180188946112512,Directed,12325
176630603,796180188946112512,Directed,12326
2946539627,796180188946112512,Directed,12340
426127312,796180188946112512,Directed,12345
119934907,796180188946112512,Directed,12349
862425115291680768,796180188946112512,Directed,12352
63900817,796180188946112512,Directed,12356
2404758709,796180188946112512,Directed,12357
2624631989,796180188946112512,Directed,12361
871788131888099328,796180188946112512,Directed,12365
3109093719,796180188946112512,Directed,12373
883475357176934401,796180188946112512,Directed,12377
102214365,796180188946112512,Directed,12381
102268752,796180188946112512,Directed,12382
1081964316,796180188946112512,Directed,12384
253571806,796180188946112512,Directed,12385
121259371,796180188946112512,Directed,12386
855138399132504065,796180188946112512,Directed,12387
86130544,796180188946112512,Directed,12389
488109966,796180188946112512,Directed,12393
894153871597195265,796180188946112512,Directed,12395
293080693,796180188946112512,Directed,12398
2484813552,796180188946112512,Directed,12401
876991463283986433,796180188946112512,Directed,12403
955160481878159360,796180188946112512,Directed,12405
1972078585,796180188946112512,Directed,12406
3165087909,796180188946112512,Directed,12408
705924133096448000,796180188946112512,Directed,12411
888253423488913409,796180188946112512,Directed,12413
4418440587,796180188946112512,Directed,12414
872252754936385536,796180188946112512,Directed,12417
711859763290710016,796180188946112512,Directed,12418
3604849577,796180188946112512,Directed,12419
588506694,796180188946112512,Directed,12420
66897633,796180188946112512,Directed,12421
4850864739,796180188946112512,Directed,12426
2468551794,796180188946112512,Directed,12429
841046766837497861,796180188946112512,Directed,12431
73436065,796180188946112512,Directed,12432
885994113614721025,796180188946112512,Directed,12435
143486406,796180188946112512,Directed,12438
1180166906,796180188946112512,Directed,12442
257289810,796180188946112512,Directed,12443
127212209,796180188946112512,Directed,12445
54990832,796180188946112512,Directed,12447
499921253,796180188946112512,Directed,12448
3447250756,796180188946112512,Directed,12449
257039671,796180188946112512,Directed,12451
846149573198405632,796180188946112512,Directed,12452
143970068,796180188946112512,Directed,12453
286182015,796180188946112512,Directed,12458
956148515016790016,796180188946112512,Directed,12459
2485277926,796180188946112512,Directed,12463
1145960125,796180188946112512,Directed,12464
209320724,796180188946112512,Directed,12466
2859092257,796180188946112512,Directed,12471
3404213393,796180188946112512,Directed,12475
866890203130101760,796180188946112512,Directed,12476
2710468036,796180188946112512,Directed,12481
112496128,796180188946112512,Directed,12482
2352360600,796180188946112512,Directed,12483
64202840,796180188946112512,Directed,12484
1661108066,796180188946112512,Directed,12485
390947095,796180188946112512,Directed,12487
984706424,796180188946112512,Directed,12488
163438122,796180188946112512,Directed,12489
53772029,796180188946112512,Directed,12490
3535328955,796180188946112512,Directed,12492
225151930,796180188946112512,Directed,12493
54668377,796180188946112512,Directed,12497
596109663,796180188946112512,Directed,12499
837670084520919040,796180188946112512,Directed,12500
1006248133,796180188946112512,Directed,12503
1505303982,796180188946112512,Directed,12504
252811416,796180188946112512,Directed,12505
1516039603,796180188946112512,Directed,12507
1347874969,796180188946112512,Directed,12509
935729896156024835,796180188946112512,Directed,12512
2186879582,796180188946112512,Directed,12517
146014393,796180188946112512,Directed,12518
200610355,796180188946112512,Directed,12522
12826322,796180188946112512,Directed,12523
953736841307574273,796180188946112512,Directed,12524
1029044250,796180188946112512,Directed,12528
54477058,796180188946112512,Directed,12530
846544863562792962,796180188946112512,Directed,12532
17123961,796180188946112512,Directed,12533
567789577,796180188946112512,Directed,12535
68518732,796180188946112512,Directed,12539
884435745414537223,796180188946112512,Directed,12544
737008438937538560,796180188946112512,Directed,12546
88285469,796180188946112512,Directed,12547
64466947,796180188946112512,Directed,12549
17090075,796180188946112512,Directed,12550
910562851122827264,796180188946112512,Directed,12552
821483719437537280,796180188946112512,Directed,12553
436168256,796180188946112512,Directed,12559
397016355,796180188946112512,Directed,12561
222072826,796180188946112512,Directed,12562
3293990733,796180188946112512,Directed,12566
122678458,796180188946112512,Directed,12567
842956942079377409,796180188946112512,Directed,12569
428298353,796180188946112512,Directed,12570
2334059695,796180188946112512,Directed,12576
443919938,796180188946112512,Directed,12577
853983575305322496,796180188946112512,Directed,12578
230902614,796180188946112512,Directed,12579
304132292,796180188946112512,Directed,12587
123567016,796180188946112512,Directed,12590
29820740,796180188946112512,Directed,12595
57140775,796180188946112512,Directed,12602
899371559487496194,796180188946112512,Directed,12603
805566597943492609,796180188946112512,Directed,12606
131275373,796180188946112512,Directed,12607
859949545844822018,796180188946112512,Directed,12608
2483150677,796180188946112512,Directed,12609
153884777,796180188946112512,Directed,12612
3001252911,796180188946112512,Directed,12614
864824474767691777,796180188946112512,Directed,12615
809123748590850048,796180188946112512,Directed,12616
848374667643637760,796180188946112512,Directed,12620
1480904180,796180188946112512,Directed,12626
395011753,796180188946112512,Directed,12627
2414047433,796180188946112512,Directed,12630
164779295,796180188946112512,Directed,12633
549408467,796180188946112512,Directed,12638
262260592,796180188946112512,Directed,12639
1494363866,796180188946112512,Directed,12642
2631575061,796180188946112512,Directed,12643
385354201,796180188946112512,Directed,12644
51423631,796180188946112512,Directed,12646
57414809,796180188946112512,Directed,12648
726374280,796180188946112512,Directed,12651
46933795,796180188946112512,Directed,12655
952999521985941506,796180188946112512,Directed,12657
2935705853,796180188946112512,Directed,12660
800770606895534080,796180188946112512,Directed,12663
115727208,796180188946112512,Directed,12665
3837909317,796180188946112512,Directed,12666
865725776804667392,796180188946112512,Directed,12667
276697644,796180188946112512,Directed,12668
3004499837,796180188946112512,Directed,12669
68629836,796180188946112512,Directed,12670
15106368,796180188946112512,Directed,12673
3060920902,796180188946112512,Directed,12675
598759735,796180188946112512,Directed,12676
2853238599,796180188946112512,Directed,12677
390500192,796180188946112512,Directed,12678
3368180475,796180188946112512,Directed,12680
132967167,796180188946112512,Directed,12689
4030881435,796180188946112512,Directed,12690
4187909913,796180188946112512,Directed,12694
953408640504954880,796180188946112512,Directed,12696
885668748723707904,796180188946112512,Directed,12697
2843475976,796180188946112512,Directed,12699
1223539171,796180188946112512,Directed,12701
1393666200,796180188946112512,Directed,12703
28377532,796180188946112512,Directed,12704
175808340,796180188946112512,Directed,12705
47111304,796180188946112512,Directed,12706
575718075,796180188946112512,Directed,12709
39407524,796180188946112512,Directed,12711
2897359144,796180188946112512,Directed,12713
956006876772229121,796180188946112512,Directed,12718
67726701,796180188946112512,Directed,12719
761805494,796180188946112512,Directed,12720
801063396,796180188946112512,Directed,12722
355245360,796180188946112512,Directed,12723
58385891,796180188946112512,Directed,12724
236238738,796180188946112512,Directed,12727
3027639318,796180188946112512,Directed,12732
344378471,796180188946112512,Directed,12736
815762014366797824,796180188946112512,Directed,12737
2683683144,796180188946112512,Directed,12742
2435940793,796180188946112512,Directed,12743
41659042,796180188946112512,Directed,12745
392674220,796180188946112512,Directed,12754
3119584803,796180188946112512,Directed,12755
215420794,796180188946112512,Directed,12758
64261492,796180188946112512,Directed,12759
368912462,796180188946112512,Directed,12760
809756697065619456,796180188946112512,Directed,12764
162812528,796180188946112512,Directed,12766
594836948,796180188946112512,Directed,12768
3051400804,796180188946112512,Directed,12771
34644493,796180188946112512,Directed,12773
365668681,796180188946112512,Directed,12774
2600362639,796180188946112512,Directed,12776
715698979481194496,796180188946112512,Directed,12777
318605134,796180188946112512,Directed,12781
2941568013,796180188946112512,Directed,12782
365513024,796180188946112512,Directed,12783
1172137124,796180188946112512,Directed,12784
388357140,796180188946112512,Directed,12785
739061101,796180188946112512,Directed,12792
745554246247026688,796180188946112512,Directed,12795
149698419,796180188946112512,Directed,12799
842441466135904256,796180188946112512,Directed,12801
758808522549108736,796180188946112512,Directed,12803
207503665,796180188946112512,Directed,12805
284092151,796180188946112512,Directed,12809
747526211518205952,796180188946112512,Directed,12818
2669777542,796180188946112512,Directed,12821
1329986743,796180188946112512,Directed,12825
3834962482,796180188946112512,Directed,12828
3055453703,796180188946112512,Directed,12830
373337858,796180188946112512,Directed,12832
2203605426,796180188946112512,Directed,12833
130230700,796180188946112512,Directed,12836
804333754823147520,796180188946112512,Directed,12837
954079222435385345,796180188946112512,Directed,12841
2966929743,796180188946112512,Directed,12842
1626362498,796180188946112512,Directed,12846
73058790,796180188946112512,Directed,12847
946069712,796180188946112512,Directed,12848
2227450143,796180188946112512,Directed,12849
150439254,796180188946112512,Directed,12850
4870755628,796180188946112512,Directed,12853
89953162,796180188946112512,Directed,12855
589154056,796180188946112512,Directed,12856
842132453020033024,796180188946112512,Directed,12859
49810859,796180188946112512,Directed,12870
2471626100,796180188946112512,Directed,12873
3153558413,796180188946112512,Directed,12874
377557018,796180188946112512,Directed,12879
2813928273,796180188946112512,Directed,12880
1287408277,796180188946112512,Directed,12881
377677070,796180188946112512,Directed,12882
413306438,796180188946112512,Directed,12888
58055404,796180188946112512,Directed,12889
163661699,796180188946112512,Directed,12890
760557686,796180188946112512,Directed,12892
71096908,796180188946112512,Directed,12893
57480755,796180188946112512,Directed,12897
369794812,796180188946112512,Directed,12898
805874828809039877,796180188946112512,Directed,12899
140075357,796180188946112512,Directed,12900
177381222,796180188946112512,Directed,12901
738172450995736576,796180188946112512,Directed,12902
2443158190,796180188946112512,Directed,12909
216370632,796180188946112512,Directed,12913
68213311,796180188946112512,Directed,12914
710292950970982400,796180188946112512,Directed,12916
4550317786,796180188946112512,Directed,12917
2787130435,796180188946112512,Directed,12920
4018298668,796180188946112512,Directed,12923
269058006,796180188946112512,Directed,12928
3912783677,796180188946112512,Directed,12930
773343047690125312,796180188946112512,Directed,12931
67653405,796180188946112512,Directed,12932
66505562,796180188946112512,Directed,12934
587469635,796180188946112512,Directed,12939
410319755,796180188946112512,Directed,12946
2738992139,796180188946112512,Directed,12949
230558044,796180188946112512,Directed,12950
859736343865430016,796180188946112512,Directed,12957
2252849934,796180188946112512,Directed,12958
122111781,796180188946112512,Directed,12963
334286885,796180188946112512,Directed,12965
258746102,796180188946112512,Directed,12967
488166984,796180188946112512,Directed,12969
69681616,796180188946112512,Directed,12970
164271643,796180188946112512,Directed,12972
50343413,796180188946112512,Directed,12975
3246357585,796180188946112512,Directed,12976
69712655,796180188946112512,Directed,12979
30876416,796180188946112512,Directed,12981
2771281503,796180188946112512,Directed,12983
2499547741,796180188946112512,Directed,12984
19859522,796180188946112512,Directed,12989
715580074448265220,796180188946112512,Directed,12991
1729734954,796180188946112512,Directed,12994
886334141813456896,796180188946112512,Directed,12996
518720334,796180188946112512,Directed,12997
283695982,796180188946112512,Directed,12999
1477609802,796180188946112512,Directed,13001
4417013451,796180188946112512,Directed,13004
45584974,796180188946112512,Directed,13007
1961296898,796180188946112512,Directed,13013
1058989957,796180188946112512,Directed,13017
1163848063,796180188946112512,Directed,13019
47984479,796180188946112512,Directed,13023
2840674403,796180188946112512,Directed,13027
8459732,796180188946112512,Directed,13029
856549038,796180188946112512,Directed,13033
1660695121,796180188946112512,Directed,13036
353959875,796180188946112512,Directed,13042
72541948,796180188946112512,Directed,13054
379475361,796180188946112512,Directed,13065
567728394,796180188946112512,Directed,13074
808878184829685760,796180188946112512,Directed,13089
100018966,796180188946112512,Directed,13093
946359994437562368,796180188946112512,Directed,13094
4047045736,796180188946112512,Directed,13104
412534767,796180188946112512,Directed,13105
56215310,796180188946112512,Directed,13109
53246198,796180188946112512,Directed,13119
144846064,796180188946112512,Directed,13121
3376765529,796180188946112512,Directed,13129
376177628,796180188946112512,Directed,13132
346013802,796180188946112512,Directed,13134
803057674770382849,796180188946112512,Directed,13144
1934358445,796180188946112512,Directed,13155
208010061,796180188946112512,Directed,13166
4893369839,796180188946112512,Directed,13169
507916196,796180188946112512,Directed,13173
2651091905,796180188946112512,Directed,13175
35749710,796180188946112512,Directed,13177
908325427739062274,796180188946112512,Directed,13185
80837902,796180188946112512,Directed,13189
77341314,796180188946112512,Directed,13191
160703579,796180188946112512,Directed,13196
89928048,796180188946112512,Directed,13197
888614297353555969,796180188946112512,Directed,13198
1228004366,796180188946112512,Directed,13202
271954992,796180188946112512,Directed,13213
1527912313,796180188946112512,Directed,13214
371751420,796180188946112512,Directed,13216
348155257,796180188946112512,Directed,13218
3060325149,796180188946112512,Directed,13220
1976720053,796180188946112512,Directed,13221
2440288465,796180188946112512,Directed,13223
152286237,796180188946112512,Directed,13239
